EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
10055598,MINNESOTA,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
10055599,MINNESOTA,1966,July,Thunderstorm Wind,C,MEEKER,0,0,0,0,0,0
10055600,MINNESOTA,1966,July,Thunderstorm Wind,C,STEARNS,0,0,0,0,0,0
10055602,MINNESOTA,1966,July,Thunderstorm Wind,C,RAMSEY,0,0,0,0,0,0
10055603,MINNESOTA,1966,July,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10055604,MINNESOTA,1966,July,Tornado,C,ANOKA,3,0,0,0,250K,0
10058778,MISSOURI,1966,May,Hail,C,JACKSON,0,0,0,0,0,0
10058779,MISSOURI,1966,May,Hail,C,JACKSON,0,0,0,0,0,0
10058780,MISSOURI,1966,May,Hail,C,JACKSON,0,0,0,0,0,0
10058781,MISSOURI,1966,May,Hail,C,JACKSON,0,0,0,0,0,0
10055605,MINNESOTA,1966,July,Tornado,C,HENNEPIN,0,0,0,0,250K,0
10055606,MINNESOTA,1966,July,Hail,C,HENNEPIN,0,0,0,0,0,0
10070109,MONTANA,1966,June,Hail,C,BIG HORN,0,0,0,0,0,0
10070110,MONTANA,1966,June,Hail,C,CHOUTEAU,0,0,0,0,0,0
10070111,MONTANA,1966,June,Hail,C,CHOUTEAU,0,0,0,0,0,0
10070112,MONTANA,1966,June,Hail,C,ROSEBUD,0,0,0,0,0,0
10070113,MONTANA,1966,June,Hail,C,CUSTER,0,0,0,0,0,0
10070114,MONTANA,1966,June,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0
10070115,MONTANA,1966,June,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0
10070116,MONTANA,1966,June,Thunderstorm Wind,C,HILL,0,0,0,0,0,0
10070117,MONTANA,1966,June,Hail,C,PARK,0,0,0,0,0,0
10070118,MONTANA,1966,June,Hail,C,FERGUS,0,0,0,0,0,0
10070119,MONTANA,1966,June,Hail,C,GOLDEN VALLEY,0,0,0,0,0,0
10070120,MONTANA,1966,July,Hail,C,TETON,0,0,0,0,0,0
10070121,MONTANA,1966,July,Hail,C,ROOSEVELT,0,0,0,0,0,0
10070122,MONTANA,1966,July,Tornado,C,TETON,0,0,0,0,0K,0
10070123,MONTANA,1966,July,Hail,C,PONDERA,0,0,0,0,0,0
10111435,SOUTH DAKOTA,1966,June,Hail,C,BON HOMME,0,0,0,0,0,0
10111436,SOUTH DAKOTA,1966,June,Hail,C,,0,0,0,0,0,0
10111437,SOUTH DAKOTA,1966,June,Hail,C,BON HOMME,0,0,0,0,0,0
10111438,SOUTH DAKOTA,1966,June,Hail,C,PENNINGTON,0,0,0,0,0,0
10111439,SOUTH DAKOTA,1966,June,Tornado,C,DAY,0,0,0,0,0K,0
10111440,SOUTH DAKOTA,1966,June,Tornado,C,CUSTER,0,0,0,0,25K,0
10049383,MISSISSIPPI,1966,February,Tornado,C,JEFFERSON,0,0,0,0,0K,0
10049384,MISSISSIPPI,1966,February,Tornado,C,LINCOLN,0,0,0,0,0K,0
10049385,MISSISSIPPI,1966,February,Tornado,C,LINCOLN,0,0,0,0,0K,0
10049386,MISSISSIPPI,1966,February,Tornado,C,COPIAH,0,0,0,0,0K,0
10049387,MISSISSIPPI,1966,February,Tornado,C,COPIAH,0,0,0,0,0K,0
10049388,MISSISSIPPI,1966,February,Tornado,C,RANKIN,0,0,0,0,0K,0
10049389,MISSISSIPPI,1966,February,Tornado,C,SCOTT,0,0,0,0,0K,0
10049390,MISSISSIPPI,1966,February,Tornado,C,SCOTT,0,0,0,0,0K,0
10049391,MISSISSIPPI,1966,March,Tornado,C,HINDS,504,0,57,0,25M,0
10049392,MISSISSIPPI,1966,March,Tornado,C,RANKIN,0,0,0,0,25M,0
10049393,MISSISSIPPI,1966,March,Tornado,C,LEAKE,0,0,0,0,25M,0
10049394,MISSISSIPPI,1966,March,Tornado,C,JONES,0,0,0,0,.03K,0
10049395,MISSISSIPPI,1966,April,Thunderstorm Wind,C,OKTIBBEHA,0,0,0,0,0,0
10070107,MONTANA,1966,June,Hail,C,YELLOWSTONE,0,0,0,0,0,0
10070108,MONTANA,1966,June,Hail,C,YELLOWSTONE,0,0,0,0,0,0
10114976,PENNSYLVANIA,1966,May,Thunderstorm Wind,C,BERKS,0,0,0,0,0,0
10114977,PENNSYLVANIA,1966,June,Thunderstorm Wind,C,BERKS,0,0,0,0,0,0
10114978,PENNSYLVANIA,1966,June,Thunderstorm Wind,C,DAUPHIN,0,0,0,0,0,0
10114979,PENNSYLVANIA,1966,July,Tornado,C,MONTGOMERY,5,0,0,0,250K,0
10114980,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,LEHIGH,0,0,0,0,0,0
10114981,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,NORTHUMBERLAND,0,0,0,0,0,0
10050478,MISSISSIPPI,1966,April,Hail,C,HINDS,0,0,0,0,0,0
10050479,MISSISSIPPI,1966,April,Tornado,C,LEE,0,0,0,0,25K,0
10050480,MISSISSIPPI,1966,April,Tornado,C,LEE,0,0,0,0,25K,0
10050481,MISSISSIPPI,1966,May,Tornado,C,SIMPSON,1,0,0,0,25K,0
10050482,MISSISSIPPI,1966,May,Tornado,C,SIMPSON,0,0,0,0,2.5K,0
10050483,MISSISSIPPI,1966,May,Thunderstorm Wind,C,FORREST,0,0,0,0,0,0
10050484,MISSISSIPPI,1966,May,Thunderstorm Wind,C,MARSHALL,0,0,0,0,0,0
10050485,MISSISSIPPI,1966,May,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0
10050486,MISSISSIPPI,1966,May,Thunderstorm Wind,C,LAFAYETTE,0,0,0,0,0,0
10050487,MISSISSIPPI,1966,May,Thunderstorm Wind,C,DE SOTO,0,0,0,0,0,0
10114982,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0
10114983,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10114984,PENNSYLVANIA,1966,July,Hail,C,JEFFERSON,0,0,0,0,0,0
10114985,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,CENTRE,0,0,0,0,0,0
10114987,PENNSYLVANIA,1966,July,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10083375,NORTH CAROLINA,1966,May,Thunderstorm Wind,C,RANDOLPH,0,0,0,0,0,0
9980585,ARIZONA,1966,July,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0
9980586,ARIZONA,1966,July,Thunderstorm Wind,C,NAVAJO,0,0,0,0,0,0
10057908,MISSOURI,1966,May,Thunderstorm Wind,C,JASPER,0,0,0,0,0,0
10057909,MISSOURI,1966,May,Thunderstorm Wind,C,BARRY,0,0,0,0,0,0
10057910,MISSOURI,1966,May,Thunderstorm Wind,C,LAWRENCE,0,0,0,0,0,0
10057911,MISSOURI,1966,May,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10057912,MISSOURI,1966,May,Hail,C,JACKSON,0,0,0,0,0,0
10057913,MISSOURI,1966,May,Thunderstorm Wind,C,JACKSON,0,0,0,0,0,0
10057914,MISSOURI,1966,May,Hail,C,BOONE,0,0,0,0,0,0
10057915,MISSOURI,1966,May,Thunderstorm Wind,C,VERNON,0,0,0,0,0,0
10057916,MISSOURI,1966,May,Hail,C,COLE,0,0,0,0,0,0
10057917,MISSOURI,1966,May,Thunderstorm Wind,C,COLE,0,0,0,0,0,0
10057918,MISSOURI,1966,May,Tornado,C,CAMDEN,0,0,0,0,.25K,0
10057919,MISSOURI,1966,May,Tornado,C,CAPE GIRARDEAU,0,0,0,0,2.5K,0
10065815,NEBRASKA,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
10065816,NEBRASKA,1966,July,Thunderstorm Wind,C,THAYER,0,0,0,0,0,0
10065817,NEBRASKA,1966,July,Thunderstorm Wind,C,RICHARDSON,0,0,0,0,0,0
10065818,NEBRASKA,1966,July,Hail,C,CHEYENNE,0,0,0,0,0,0
10065819,NEBRASKA,1966,July,Tornado,C,KIMBALL,0,0,0,0,25K,0
10065820,NEBRASKA,1966,July,Hail,C,KIMBALL,0,0,0,0,0,0
10065821,NEBRASKA,1966,July,Hail,C,MADISON,0,0,0,0,0,0
10043757,MAINE,1966,May,Hail,C,PISCATAQUIS,0,0,0,0,0,0
10043758,MAINE,1966,June,Thunderstorm Wind,C,KENNEBEC,0,0,0,0,0,0
10043759,MAINE,1966,July,Tornado,C,KENNEBEC,0,0,0,0,25K,0
10043760,MAINE,1966,July,Hail,C,PENOBSCOT,0,0,0,0,0,0
10043761,MAINE,1966,September,Thunderstorm Wind,C,AROOSTOOK,0,0,0,0,0,0
10043762,MAINE,1966,October,Tornado,C,YORK,0,0,0,0,25K,0
10038479,MICHIGAN,1966,March,Thunderstorm Wind,C,BARRY,0,0,0,0,0,0
10038480,MICHIGAN,1966,April,Tornado,C,LIVINGSTON,0,0,0,0,.25K,0
10038481,MICHIGAN,1966,April,Tornado,C,KENT,0,0,0,0,25K,0
10038482,MICHIGAN,1966,April,Tornado,C,MECOSTA,0,0,0,0,25K,0
10038483,MICHIGAN,1966,April,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0
10038484,MICHIGAN,1966,April,Thunderstorm Wind,C,BAY,0,0,0,0,0,0
10038485,MICHIGAN,1966,April,Thunderstorm Wind,C,KALAMAZOO,0,0,0,0,0,0
10074895,NEW YORK,1966,June,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0
10071199,MONTANA,1966,July,Hail,C,FLATHEAD,0,0,0,0,0,0
10071200,MONTANA,1966,July,Tornado,C,POWDER RIVER,0,0,0,0,.25K,0
10071201,MONTANA,1966,July,Hail,C,POWDER RIVER,0,0,0,0,0,0
10071202,MONTANA,1966,July,Hail,C,YELLOWSTONE,0,0,0,0,0,0
10052014,MINNESOTA,1966,July,Hail,C,KOOCHICHING,0,0,0,0,0,0
10052015,MINNESOTA,1966,August,Tornado,C,ROSEAU,0,0,0,0,250K,0
10052016,MINNESOTA,1966,August,Thunderstorm Wind,C,KITTSON,0,0,0,0,0,0
10040984,MICHIGAN,1966,July,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0
10040985,MICHIGAN,1966,July,Thunderstorm Wind,C,BAY,0,0,0,0,0,0
10040986,MICHIGAN,1966,July,Thunderstorm Wind,C,MONROE,0,0,0,0,0,0
10040987,MICHIGAN,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
10040988,MICHIGAN,1966,July,Thunderstorm Wind,C,GRAND TRAVERSE,0,0,0,0,0,0
10040989,MICHIGAN,1966,August,Hail,C,,0,0,0,0,0,0
10040990,MICHIGAN,1966,August,Thunderstorm Wind,C,VAN BUREN,0,0,0,0,0,0
10040991,MICHIGAN,1966,August,Hail,C,ST. JOSEPH,0,0,0,0,0,0
10074896,NEW YORK,1966,June,Thunderstorm Wind,C,SCHOHARIE,0,0,0,0,0,0
10074897,NEW YORK,1966,June,Thunderstorm Wind,C,DELAWARE,0,0,0,0,0,0
10074898,NEW YORK,1966,June,Thunderstorm Wind,C,CAYUGA,0,0,0,0,0,0
10074899,NEW YORK,1966,June,Thunderstorm Wind,C,ERIE,0,0,0,0,0,0
10074900,NEW YORK,1966,June,Tornado,C,ERIE,0,0,0,0,2.5K,0
10074901,NEW YORK,1966,June,Hail,C,YATES,0,0,0,0,0,0
10074902,NEW YORK,1966,June,Thunderstorm Wind,C,CAYUGA,0,0,0,0,0,0
10074903,NEW YORK,1966,June,Thunderstorm Wind,C,BROOME,0,0,0,0,0,0
10074904,NEW YORK,1966,June,Thunderstorm Wind,C,ONONDAGA,0,0,0,0,0,0
10074905,NEW YORK,1966,June,Thunderstorm Wind,C,ONEIDA,0,0,0,0,0,0
10074906,NEW YORK,1966,June,Thunderstorm Wind,C,BROOME,0,0,0,0,0,0
10074907,NEW YORK,1966,June,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0
10074908,NEW YORK,1966,June,Thunderstorm Wind,C,CHENANGO,0,0,0,0,0,0
10074909,NEW YORK,1966,June,Hail,C,DUTCHESS,0,0,0,0,0,0
10074910,NEW YORK,1966,June,Thunderstorm Wind,C,LEWIS,0,0,0,0,0,0
10074911,NEW YORK,1966,June,Thunderstorm Wind,C,ONEIDA,0,0,0,0,0,0
10074912,NEW YORK,1966,June,Thunderstorm Wind,C,BROOME,0,0,0,0,0,0
9986256,DELAWARE,1966,February,Thunderstorm Wind,C,SUSSEX,0,0,0,0,0,0
9986257,DELAWARE,1966,June,Thunderstorm Wind,C,KENT,0,0,0,0,0,0
10040992,MICHIGAN,1966,August,Tornado,C,MASON,0,0,0,0,0K,0
10040993,MICHIGAN,1966,August,Thunderstorm Wind,C,,0,0,0,0,0,0
10040994,MICHIGAN,1966,August,Thunderstorm Wind,C,OCEANA,0,0,0,0,0,0
10040995,MICHIGAN,1966,August,Thunderstorm Wind,C,MONTCALM,0,0,0,0,0,0
10040996,MICHIGAN,1966,August,Thunderstorm Wind,C,EATON,0,0,0,0,0,0
10040997,MICHIGAN,1966,August,Tornado,C,EATON,0,0,0,0,25K,0
10040998,MICHIGAN,1966,August,Hail,C,CLARE,0,0,0,0,0,0
10040999,MICHIGAN,1966,August,Hail,C,MECOSTA,0,0,0,0,0,0
10041000,MICHIGAN,1966,August,Hail,C,OSCEOLA,0,0,0,0,0,0
10041001,MICHIGAN,1966,October,Hail,C,KENT,0,0,0,0,0,0
10050512,MISSISSIPPI,1966,July,Tornado,C,FORREST,0,0,0,0,250K,0
10050513,MISSISSIPPI,1966,July,Thunderstorm Wind,C,FORREST,0,0,0,0,0,0
10040977,MICHIGAN,1966,July,Tornado,C,OTTAWA,0,0,0,0,25K,0
10040978,MICHIGAN,1966,July,Thunderstorm Wind,C,SAGINAW,0,0,0,0,0,0
10040979,MICHIGAN,1966,July,Thunderstorm Wind,C,OAKLAND,0,0,0,0,0,0
10040980,MICHIGAN,1966,July,Thunderstorm Wind,C,MACOMB,0,0,0,0,0,0
10040981,MICHIGAN,1966,July,Hail,C,WAYNE,0,0,0,0,0,0
10040982,MICHIGAN,1966,July,Hail,C,WAYNE,0,0,0,0,0,0
10040983,MICHIGAN,1966,July,Thunderstorm Wind,C,WASHTENAW,0,0,0,0,0,0
10071196,MONTANA,1966,July,Hail,C,CUSTER,0,0,0,0,0,0
10071197,MONTANA,1966,July,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0
10071198,MONTANA,1966,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0
9987570,FLORIDA,1966,February,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0
9987571,FLORIDA,1966,March,Thunderstorm Wind,C,POLK,0,0,0,0,0,0
10066397,NEBRASKA,1966,July,Hail,C,BOX BUTTE,0,0,0,0,0,0
10040975,MICHIGAN,1966,July,Thunderstorm Wind,C,ALLEGAN,0,0,0,0,0,0
10040976,MICHIGAN,1966,July,Thunderstorm Wind,C,KENT,0,0,0,0,0,0
9987567,FLORIDA,1966,February,Thunderstorm Wind,C,BAY,0,0,0,0,0,0
9987568,FLORIDA,1966,February,Thunderstorm Wind,C,LEON,0,0,0,0,0,0
9987569,FLORIDA,1966,February,Thunderstorm Wind,C,LEON,0,0,0,0,0,0
10040182,MICHIGAN,1966,May,Tornado,C,KALAMAZOO,0,0,0,0,2.5K,0
10040183,MICHIGAN,1966,May,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0
10040184,MICHIGAN,1966,May,Tornado,C,VAN BUREN,0,0,0,0,2.5K,0
9980710,ARKANSAS,1966,May,Tornado,C,SEBASTIAN,0,0,0,0,2.5K,0
9980711,ARKANSAS,1966,May,Hail,C,HEMPSTEAD,0,0,0,0,0,0
10041494,MASSACHUSETTS,1966,March,Tornado,C,BERKSHIRE,0,0,0,0,25K,0
10041495,MASSACHUSETTS,1966,June,Thunderstorm Wind,C,PLYMOUTH,0,0,0,0,0,0
10065809,NEBRASKA,1966,June,Thunderstorm Wind,C,LANCASTER,0,0,0,0,0,0
10065810,NEBRASKA,1966,June,Thunderstorm Wind,C,YORK,0,0,0,0,0,0
10065811,NEBRASKA,1966,June,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10065812,NEBRASKA,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
10065813,NEBRASKA,1966,July,Thunderstorm Wind,C,DOUGLAS,0,0,0,0,0,0
10065814,NEBRASKA,1966,July,Hail,C,RICHARDSON,0,0,0,0,0,0
10041496,MASSACHUSETTS,1966,June,Hail,C,MIDDLESEX,0,0,0,0,0,0
10041497,MASSACHUSETTS,1966,June,Hail,C,HAMPDEN,0,0,0,0,0,0
10041498,MASSACHUSETTS,1966,June,Hail,C,ESSEX,0,0,0,0,0,0
10041499,MASSACHUSETTS,1966,June,Hail,C,MIDDLESEX,0,0,0,0,0,0
10041500,MASSACHUSETTS,1966,June,Hail,C,SUFFOLK,0,0,0,0,0,0
10111702,SOUTH CAROLINA,1966,October,Tornado,C,LEE,8,0,0,0,25K,0
10086314,OHIO,1966,July,Hail,C,MONTGOMERY,0,0,0,0,0,0
10086315,OHIO,1966,July,Thunderstorm Wind,C,MARION,0,0,0,0,0,0
10086316,OHIO,1966,July,Thunderstorm Wind,C,ALLEN,0,0,0,0,0,0
10057907,MISSOURI,1966,May,Thunderstorm Wind,C,DUNKLIN,0,0,0,0,0,0
9987604,FLORIDA,1966,June,Tornado,C,MIAMI-DADE,0,0,0,0,0K,0
9987605,FLORIDA,1966,June,Tornado,C,JACKSON,0,0,0,0,0K,0
9987606,FLORIDA,1966,June,Tornado,C,JACKSON,0,0,0,0,0K,0
9987608,FLORIDA,1966,June,Tornado,C,SEMINOLE,0,0,0,0,2.5K,0
9987610,FLORIDA,1966,June,Hail,C,GILCHRIST,0,0,0,0,0,0
9987611,FLORIDA,1966,June,Hail,C,PASCO,0,0,0,0,0,0
9987612,FLORIDA,1966,June,Thunderstorm Wind,C,PASCO,0,0,0,0,0,0
9987613,FLORIDA,1966,June,Tornado,C,INDIAN RIVER,0,0,0,0,0K,0
9987614,FLORIDA,1966,June,Tornado,C,COLLIER,0,0,0,0,0K,0
9987615,FLORIDA,1966,July,Thunderstorm Wind,C,GULF,0,0,0,0,0,0
9987616,FLORIDA,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
9987617,FLORIDA,1966,July,Hail,C,HILLSBOROUGH,0,0,0,0,0,0
9987618,FLORIDA,1966,July,Thunderstorm Wind,C,OKALOOSA,0,0,0,0,0,0
9987619,FLORIDA,1966,July,Thunderstorm Wind,C,VOLUSIA,0,0,0,0,0,0
9987620,FLORIDA,1966,August,Thunderstorm Wind,C,PINELLAS,0,0,0,0,0,0
9980587,ARIZONA,1966,July,Tornado,C,COCHISE,0,0,0,0,25K,0
9980588,ARIZONA,1966,July,Tornado,C,COCONINO,0,0,0,0,0K,0
9980589,ARIZONA,1966,August,Hail,C,COCONINO,0,0,0,0,0,0
9980590,ARIZONA,1966,August,Thunderstorm Wind,C,YAVAPAI,0,0,0,0,0,0
9980591,ARIZONA,1966,August,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0
9980593,ARIZONA,1966,August,Thunderstorm Wind,C,PIMA,0,0,0,0,0,0
9980594,ARIZONA,1966,August,Thunderstorm Wind,C,MARICOPA,0,0,0,0,0,0
10067195,NEBRASKA,1966,July,Thunderstorm Wind,C,DAWES,0,0,0,0,0,0
10067196,NEBRASKA,1966,July,Thunderstorm Wind,C,CUSTER,0,0,0,0,0,0
10067197,NEBRASKA,1966,July,Thunderstorm Wind,C,YORK,0,0,0,0,0,0
10067198,NEBRASKA,1966,July,Thunderstorm Wind,C,YORK,0,0,0,0,0,0
10067199,NEBRASKA,1966,July,Thunderstorm Wind,C,FILLMORE,0,0,0,0,0,0
10067200,NEBRASKA,1966,July,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10067201,NEBRASKA,1966,July,Thunderstorm Wind,C,NUCKOLLS,0,0,0,0,0,0
10067202,NEBRASKA,1966,July,Thunderstorm Wind,C,DAWES,0,0,0,0,0,0
10067203,NEBRASKA,1966,August,Hail,C,LINCOLN,0,0,0,0,0,0
10067204,NEBRASKA,1966,August,Thunderstorm Wind,C,,0,0,0,0,0,0
10067205,NEBRASKA,1966,August,Hail,C,KNOX,0,0,0,0,0,0
10067206,NEBRASKA,1966,August,Thunderstorm Wind,C,GAGE,0,0,0,0,0,0
10067207,NEBRASKA,1966,September,Hail,C,YORK,0,0,0,0,0,0
10067208,NEBRASKA,1966,October,Thunderstorm Wind,C,HOOKER,0,0,0,0,0,0
10067209,NEBRASKA,1966,October,Thunderstorm Wind,C,LINCOLN,0,0,0,0,0,0
9987600,FLORIDA,1966,June,Tornado,C,MONROE,1,0,0,0,25K,0
9987601,FLORIDA,1966,June,Tornado,C,PINELLAS,1,0,0,0,250K,0
9987602,FLORIDA,1966,June,Thunderstorm Wind,C,HILLSBOROUGH,0,0,0,0,0,0
9987603,FLORIDA,1966,June,Tornado,C,MIAMI-DADE,0,0,0,0,0K,0
10067190,NEBRASKA,1966,July,Hail,C,HALL,0,0,0,0,0,0
10067191,NEBRASKA,1966,July,Hail,C,LANCASTER,0,0,0,0,0,0
10067192,NEBRASKA,1966,July,Thunderstorm Wind,C,DAKOTA,0,0,0,0,0,0
10067193,NEBRASKA,1966,July,Thunderstorm Wind,C,SCOTTS BLUFF,0,0,0,0,0,0
10067194,NEBRASKA,1966,July,Thunderstorm Wind,C,DAWES,0,0,0,0,0,0
10035991,KENTUCKY,1966,May,Thunderstorm Wind,C,BOYD,0,0,0,0,0,0
10035992,KENTUCKY,1966,June,Tornado,C,MCCRACKEN,2,0,0,0,25K,0
10035994,KENTUCKY,1966,June,Thunderstorm Wind,C,FAYETTE,0,0,0,0,0,0
10035995,KENTUCKY,1966,July,Hail,C,,0,0,0,0,0,0
10035996,KENTUCKY,1966,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0
10035997,KENTUCKY,1966,July,Tornado,C,HENDERSON,0,0,0,0,25K,0
10035998,KENTUCKY,1966,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0
10035999,KENTUCKY,1966,July,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0
10036000,KENTUCKY,1966,July,Thunderstorm Wind,C,FAYETTE,0,0,0,0,0,0
10036001,KENTUCKY,1966,July,Hail,C,MASON,0,0,0,0,0,0
10036002,KENTUCKY,1966,July,Hail,C,MASON,0,0,0,0,0,0
10036003,KENTUCKY,1966,July,Hail,C,JEFFERSON,0,0,0,0,0,0
10036004,KENTUCKY,1966,July,Hail,C,JEFFERSON,0,0,0,0,0,0
10074928,NEW YORK,1966,July,Thunderstorm Wind,C,RENSSELAER,0,0,0,0,0,0
10074929,NEW YORK,1966,July,Thunderstorm Wind,C,COLUMBIA,0,0,0,0,0,0
10074930,NEW YORK,1966,July,Thunderstorm Wind,C,RENSSELAER,0,0,0,0,0,0
10074931,NEW YORK,1966,July,Thunderstorm Wind,C,DUTCHESS,0,0,0,0,0,0
10074932,NEW YORK,1966,August,Thunderstorm Wind,C,QUEENS,0,0,0,0,0,0
10074933,NEW YORK,1966,August,Thunderstorm Wind,C,QUEENS,0,0,0,0,0,0
10074934,NEW YORK,1966,August,Thunderstorm Wind,C,QUEENS,0,0,0,0,0,0
10074935,NEW YORK,1966,August,Hail,C,ONONDAGA,0,0,0,0,0,0
10074936,NEW YORK,1966,August,Hail,C,ONONDAGA,0,0,0,0,0,0
10074937,NEW YORK,1966,August,Thunderstorm Wind,C,ONEIDA,0,0,0,0,0,0
10074938,NEW YORK,1966,August,Thunderstorm Wind,C,MADISON,0,0,0,0,0,0
10074939,NEW YORK,1966,September,Thunderstorm Wind,C,CLINTON,0,0,0,0,0,0
10074940,NEW YORK,1966,November,Thunderstorm Wind,C,ONONDAGA,0,0,0,0,0,0
9987586,FLORIDA,1966,May,Tornado,C,SANTA ROSA,0,0,0,0,0K,0
9987587,FLORIDA,1966,May,Tornado,C,SANTA ROSA,0,0,0,0,0K,0
9987588,FLORIDA,1966,May,Thunderstorm Wind,C,VOLUSIA,0,0,0,0,0,0
9987589,FLORIDA,1966,May,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0
9987590,FLORIDA,1966,May,Thunderstorm Wind,C,CLAY,0,0,0,0,0,0
9987591,FLORIDA,1966,May,Hail,C,POLK,0,0,0,0,0,0
9987592,FLORIDA,1966,May,Hail,C,OKALOOSA,0,0,0,0,0,0
9987593,FLORIDA,1966,May,Thunderstorm Wind,C,OKALOOSA,0,0,0,0,0,0
9987594,FLORIDA,1966,May,Thunderstorm Wind,C,SANTA ROSA,0,0,0,0,0,0
9987595,FLORIDA,1966,May,Hail,C,SANTA ROSA,0,0,0,0,0,0
9987596,FLORIDA,1966,May,Thunderstorm Wind,C,HILLSBOROUGH,0,0,0,0,0,0
9987597,FLORIDA,1966,May,Thunderstorm Wind,C,MIAMI-DADE,0,0,0,0,0,0
9987598,FLORIDA,1966,May,Thunderstorm Wind,C,INDIAN RIVER,0,0,0,0,0,0
9987599,FLORIDA,1966,June,Thunderstorm Wind,C,MIAMI-DADE,0,0,0,0,0,0
10074925,NEW YORK,1966,July,Thunderstorm Wind,C,,0,0,0,0,0,0
10074926,NEW YORK,1966,July,Hail,C,RENSSELAER,0,0,0,0,0,0
10074927,NEW YORK,1966,July,Hail,C,ST. LAWRENCE,0,0,0,0,0,0
9987621,FLORIDA,1966,August,Tornado,C,MANATEE,0,0,0,0,.25K,0
9987622,FLORIDA,1966,August,Tornado,C,LEE,0,0,0,0,0K,0
9987623,FLORIDA,1966,August,Tornado,C,SEMINOLE,3,0,0,0,25K,0
9987625,FLORIDA,1966,August,Tornado,C,PINELLAS,0,0,0,0,0K,0
10093161,OKLAHOMA,1966,September,Thunderstorm Wind,C,LOGAN,0,0,0,0,0,0
10093162,OKLAHOMA,1966,September,Tornado,C,GRANT,0,0,0,0,0K,0
10093163,OKLAHOMA,1966,September,Tornado,C,GARFIELD,0,0,0,0,0K,0
10093164,OKLAHOMA,1966,September,Thunderstorm Wind,C,OSAGE,0,0,0,0,0,0
10093165,OKLAHOMA,1966,September,Thunderstorm Wind,C,GRADY,0,0,0,0,0,0
10093166,OKLAHOMA,1966,October,Thunderstorm Wind,C,TULSA,0,0,0,0,0,0
10093167,OKLAHOMA,1966,December,Hail,C,OSAGE,0,0,0,0,0,0
10095428,OKLAHOMA,1966,April,Hail,C,ROGERS,0,0,0,0,0,0
10095429,OKLAHOMA,1966,April,Hail,C,ROGERS,0,0,0,0,0,0
10095430,OKLAHOMA,1966,April,Tornado,C,WAGONER,6,0,0,0,250K,0
10095431,OKLAHOMA,1966,April,Hail,C,KIOWA,0,0,0,0,0,0
10095432,OKLAHOMA,1966,April,Hail,C,ROGERS,0,0,0,0,0,0
10095433,OKLAHOMA,1966,April,Hail,C,MAYES,0,0,0,0,0,0
10095434,OKLAHOMA,1966,April,Hail,C,WAGONER,0,0,0,0,0,0
10095435,OKLAHOMA,1966,April,Tornado,C,CHEROKEE,0,0,0,0,250K,0
10091841,OKLAHOMA,1966,May,Hail,C,CHOCTAW,0,0,0,0,0,0
10091842,OKLAHOMA,1966,May,Hail,C,CHOCTAW,0,0,0,0,0,0
10091843,OKLAHOMA,1966,May,Thunderstorm Wind,C,CHOCTAW,0,0,0,0,0,0
10091844,OKLAHOMA,1966,June,Tornado,C,BLAINE,0,0,0,0,0K,0
10091845,OKLAHOMA,1966,June,Tornado,C,KAY,1,0,0,0,250K,0
